timestamp,external-temperature,longitude,latitude,altitude
2010-03-06 00:00:00,8.0,-111.42592180038618,56.94486820083311,210.18
2010-03-06 03:00:00,5.352646239554318,-111.42630136400676,56.94427387002899,209.8226072423398
2010-03-06 06:00:00,2.6751804553026095,-111.42546141086392,56.943919460018286,215.6878012215436
2010-03-06 09:00:00,2.661915779731606,-111.42536156809105,56.94363763804744,226.2628866265618
2010-03-06 12:00:00,1.6764814814814815,-111.42508020435965,56.942976633431364,228.25692685185186
2010-03-06 15:00:00,2.321316324644112,-111.42524184122155,56.94284301797524,211.8407792567942
2010-03-06 18:00:00,6.300157392833997,-111.42766499268815,56.94270146666684,201.94290713822792
2010-03-06 21:00:00,8.655991165102154,-111.42862902745061,56.94200476048127,209.08085035891773
2010-03-07 00:00:00,7.681970884658455,-111.42926532056994,56.941604504730655,225.53517917133257
2010-03-07 03:00:00,5.015,-111.43001005024848,56.94122292364788,226.03718333333333
2010-03-07 06:00:00,4.658799668110999,-111.43029089524057,56.9410386953564,220.9091370885959
2010-03-07 09:00:00,3.679378662450005,-111.4301325845103,56.94091152458682,221.40776113849876
2010-03-07 12:00:00,2.3378415933302454,-111.43003047267605,56.94084135773353,219.68406855025475
2010-03-07 15:00:00,0.6763508512213174,-111.42951210740638,56.9407504016037,212.03310233160622
2010-03-07 18:00:00,3.9720189011396276,-111.42937125252752,56.94075786943223,215.30411099786897
2010-03-07 21:00:00,9.31111111111111,-111.42870672194509,56.94081628642938,205.24648888888888
2010-03-08 00:00:00,8.356984478935699,-111.42761094791075,56.940949686547135,208.85330376940132
2010-03-08 03:00:00,5.015406032482598,-111.42749498028007,56.94084130868537,212.21879071925753
2010-03-08 06:00:00,2.6787957148134467,-111.4274989986306,56.94051635914861,206.43045253047654
2010-03-08 09:00:00,2.6608848900844078,-111.42856688721741,56.940054798778355,215.14234579352564
2010-03-08 12:00:00,3.0,-111.4291685692409,56.93986758615791,219.46570885489106
2010-03-08 15:00:00,2.3393928208913906,-111.4297705402125,56.939723989028906,216.05472270923687
2010-03-08 18:00:00,7.292216236299461,-111.43003255922916,56.93998856612667,244.06826119264352
2010-03-08 21:00:00,8.013142063859323,-111.43014031205382,56.94005016031433,273.38888570106434
2010-03-09 00:00:00,6.34067859118569,-111.42988240751751,56.939996706118684,247.44679420984696
2010-03-09 03:00:00,4.678754067875406,-111.4290875744947,56.93961695338214,220.85291027429102
2010-03-09 06:00:00,2.0214002398302737,-111.42892592880585,56.93922525323666,212.90359837653352
2010-03-09 09:00:00,0.3394964229304098,-111.42863320613498,56.938796491157284,209.041077766422
2010-03-09 12:00:00,0.0,-111.42849650601488,56.93866206326153,210.94521956642578
2010-03-09 15:00:00,-0.662467580585402,-111.42695849862893,56.93818990370702,221.91041496850684
2010-03-09 18:00:00,3.6394368806149853,-111.42576379360911,56.93755198125526,226.39512271927387
2010-03-09 21:00:00,7.988242917978152,-111.4254085409774,56.93690018607587,218.83048139233475
2010-03-10 00:00:00,5.695142223864056,-111.425159208147,56.9368899975729,221.92088474325823
